Conse-	0	0.05	0.05	0.76	1	0	0	682.483	259.365	30.9055	0	0
00	00	00	00	00	00	00	00	00	00	00	00	00
00	00	00	00	00	00	00	00	00	00	00	00	00
00	00	00	00	00	00	00	00	00	00	00	00	00
quently,	0	0.05	0.05	0.76	0	1	0	696.507	72.001	34.7455	0	0
the	0	0.05	0.05	0.76	0	0	0	696.507	110.946	13.3309	0	0
accuracy	0	0.05	0.05	0.76	0	0	0	696.507	128.183	38.5964	0	0
of	0	0.05	0.05	0.76	0	0	1	696.507	170.685	9.08728	0	0
information	0	0.05	0.05	0.76	0	0	0	696.507	183.688	51.5128	0	0
reported	0	0.05	0.05	0.76	0	0	0	696.507	239.107	36.3491	0	0
by	0	0.05	0.05	0.76	0	0	0	696.507	279.361	10.9091	0	0
00	00	00	00	00	00	00	00	00	00	00	00	00
00	00	00	00	00	00	00	00	00	00	00	00	00
00	00	00	00	00	00	00	00	00	00	00	00	00
these	0	0.05	0.05	0.76	0	0	0	710.53	72.001	22.4182	0	0
sources	0	0.05	0.05	0.76	0	0	0	710.53	98.1174	32.7164	0	0
is	0	0.05	0.05	0.76	0	0	0	710.53	134.532	7.27637	0	0
often	0	0.05	0.05	0.76	0	0	0	710.53	145.507	22.4182	0	0
unclear.	0	0.05	0.05	0.76	0	0	0	710.53	171.623	34.2328	0	0
Even	0	0.05	0.05	0.76	1	0	0	710.53	212.15	22.2546	0	0
more	0	0.05	0.05	0.76	0	0	0	710.53	238.103	22.4182	0	0
estab-	0	0.05	0.05	0.76	0	0	0	710.53	264.219	26.0509	0	0
00	00	00	00	00	00	00	00	00	00	00	00	00
00	00	00	00	00	00	00	00	00	00	00	00	00
00	00	00	00	00	00	00	00	00	00	00	00	00
lished	0	0.05	0.05	0.76	0	0	0	724.554	72.001	26.0618	0	0
newspapers	0	0.05	0.05	0.76	0	0	0	724.554	102.623	50.6182	0	0
and	0	0.05	0.05	0.76	0	0	1	724.554	157.801	15.7527	0	0
websites	0	0.05	0.05	0.76	0	0	0	724.554	178.125	37.5709	0	0
may	0	0.05	0.05	0.76	0	0	0	724.554	220.256	18.7855	0	0
sometimes	0	0.05	0.05	0.76	0	0	0	724.554	243.601	46.6691	0	0
00	00	00	00	00	00	00	00	00	00	00	00	00
00	00	00	00	00	00	00	00	00	00	00	00	00
00	00	00	00	00	00	00	00	00	00	00	00	00
report	0	0.05	0.05	0.76	0	0	0	738.577	72.001	26.0509	0	0
false	0	0.05	0.05	0.76	0	0	0	738.577	101.205	20.4873	0	0
information	0	0.05	0.05	0.76	0	0	0	738.577	124.856	51.5128	0	0
as	0	0.05	0.05	0.76	0	0	0	738.577	179.521	9.08728	0	0
they	0	0.05	0.05	0.76	0	0	0	738.577	191.772	18.6218	0	0
race	0	0.05	0.05	0.76	0	0	0	738.577	213.547	18.1637	0	0
to	0	0.05	0.05	0.76	0	0	0	738.577	234.874	8.48728	0	0
break	0	0.05	0.05	0.76	0	0	0	738.577	246.514	24.2291	0	0
sto-	0	0.05	0.05	0.76	0	0	0	738.577	273.907	16.3637	0	0
00	00	00	00	00	00	00	00	00	00	00	00	00
00	00	00	00	00	00	00	00	00	00	00	00	00
00	00	00	00	00	00	00	00	00	00	00	00	00
ries.	0	0.05	0.05	0.76	0	0	0	752.601	72.001	18.48	0	0
Therefore,	0	0.05	0.05	0.76	1	1	0	752.601	97.1901	45.7309	0	0
truth-ﬁnding	0	0.05	0.05	0.76	0	0	0	752.601	147.045	55.1564	0	0
is	0	0.05	0.05	0.76	0	0	0	752.601	206.03	7.27637	0	0
becoming	0	0.05	0.05	0.76	0	0	0	752.601	217.147	43.0255	0	0
an	0	0.05	0.05	0.76	0	0	0	752.601	264.012	10.2982	0	0
in-	0	0.05	0.05	0.76	0	0	0	752.601	278.15	12.12	0	0
00	00	00	00	00	00	00	00	00	00	00	00	00
00	00	00	00	00	00	00	00	00	00	00	00	00
00	00	00	00	00	00	00	00	00	00	00	00	00
creasingly	0	0.05	0.05	0.76	0	0	0	205.135	307.277	44.8364	0	0
important	0	0.05	0.05	0.76	0	0	0	205.135	354.273	42.4255	0	0
problem.	0	0.05	0.05	0.76	0	0	0	205.135	398.87	39.0873	0	0
Information	0	0.05	0.05	0.76	1	0	0	205.135	441.153	52.1019	0	0
extrac-	0	0.05	0.05	0.76	0	0	0	205.135	495.426	30.12	0	0
00	00	00	00	00	00	00	00	00	00	00	00	00
00	00	00	00	00	00	00	00	00	00	00	00	00
00	00	00	00	00	00	00	00	00	00	00	00	00
tion	0	0.05	0.05	0.76	0	0	0	219.158	307.277	16.9746	0	0
projects	0	0.05	0.05	0.76	0	0	0	219.158	326.401	34.5382	0	0
aim	0	0.05	0.05	0.76	0	0	0	219.158	363.088	16.3637	0	0
to	0	0.05	0.05	0.76	0	0	0	219.158	381.601	8.48728	0	0
distill	0	0.05	0.05	0.76	0	0	0	219.158	392.226	24.8618	0	0
relational	0	0.05	0.05	0.76	0	0	0	219.158	419.237	41.2037	0	0
facts	0	0.05	0.05	0.76	0	0	0	219.158	462.59	20.4873	0	0
from	0	0.05	0.05	0.76	0	0	0	219.158	485.226	21.2073	0	0
nat-	0	0.05	0.05	0.76	0	0	0	219.158	508.583	16.9637	0	0
00	00	00	00	00	00	00	00	00	00	00	00	00
00	00	00	00	00	00	00	00	00	00	00	00	00
00	00	00	00	00	00	00	00	00	00	00	00	00
ural	0	0.05	0.05	0.76	0	0	0	233.181	307.277	16.9637	0	0
language	0	0.05	0.05	0.76	0	0	0	233.181	327.219	39.3819	0	0
text	0	0.05	0.05	0.76	0	0	0	233.181	369.59	16.2	0	0
(Auer	0	0.05	0.05	0.76	0	0	0	233.181	388.768	25.44	0	0
et	0	0.05	0.05	0.76	0	0	0	233.181	417.186	7.87637	0	0
al.,	0	0.05	0.05	0.76	0	1	0	233.181	428.041	13.3309	0	0
2007;	0	0.05	0.05	0.76	0	0	0	233.181	444.426	24.8509	0	0
Bollacker	0	0.05	0.05	0.76	1	0	0	233.181	472.386	42.3055	0	0
et	0	0.05	0.05	0.76	0	0	0	233.181	517.67	7.87637	0	0
00	00	00	00	00	00	00	00	00	00	00	00	00
00	00	00	00	00	00	00	00	00	00	00	00	00
00	00	00	00	00	00	00	00	00	00	00	00	00
al.,	0	0.06	0.06	0.76	0	1	0	247.205	307.277	13.3309	0	0
2008;	0	0.06	0.06	0.76	0	0	0	247.205	323.892	24.8509	0	0
Carlson	0	0.06	0.06	0.76	1	0	0	247.205	352.146	33.9382	0	0
et	0	0.06	0.06	0.76	0	0	0	247.205	389.259	7.87637	0	0
al.,	0	0.06	0.06	0.76	0	1	0	247.205	400.31	13.3309	0	0
2010;	0	0.06	0.06	0.76	0	0	0	247.205	416.924	24.8509	0	0
Fader	0	0.06	0.06	0.76	1	0	0	247.205	445.179	24.6764	0	0
et	0	0.06	0.06	0.76	0	0	0	247.205	473.03	7.87637	0	0
al.,	0	0.06	0.06	0.76	0	1	0	247.205	484.081	13.3309	0	0
2011;	0	0.06	0.06	0.76	0	0	0	247.205	500.695	24.8509	0	0
00	00	00	00	00	00	00	00	00	00	00	00	00
00	00	00	00	00	00	00	00	00	00	00	00	00
00	00	00	00	00	00	00	00	00	00	00	00	00
Nakashole	0	0.06	0.06	0.76	1	0	0	261.228	307.277	46.0473	0	0
et	0	0.06	0.06	0.76	0	0	0	261.228	357.317	7.87637	0	0
al.,	0	0.06	0.06	0.76	0	1	0	261.228	369.186	13.3309	0	0
2011;	0	0.06	0.06	0.76	0	0	0	261.228	386.826	24.8509	0	0
Del	0	0.06	0.06	0.76	1	0	0	261.228	416.313	15.7527	0	0
Corro	0	0.06	0.06	0.76	1	0	0	261.228	436.059	25.4509	0	0
and	0	0.06	0.06	0.76	0	0	1	261.228	465.503	15.7527	0	0
Gemulla,	0	0.06	0.06	0.76	1	1	0	261.228	485.248	40.2982	0	0
00	00	00	00	00	00	00	00	00	00	00	00	00
00	00	00	00	00	00	00	00	00	00	00	00	00
00	00	00	00	00	00	00	00	00	00	00	00	00
2013).	0	0.06	0.06	0.76	0	0	0	275.252	307.277	28.1782	0	0
These	0	0.06	0.06	0.76	1	0	0	275.252	341.75	26.0509	0	0
projects	0	0.06	0.06	0.76	0	0	0	275.252	371.51	34.5273	0	0
have	0	0.06	0.06	0.76	0	0	0	275.252	409.746	20.2146	0	0
produced	0	0.06	0.06	0.76	0	0	0	275.252	433.659	40.5928	0	0
knowledge	0	0.06	0.06	0.76	0	0	0	275.252	477.95	47.5964	0	0
00	00	00	00	00	00	00	00	00	00	00	00	00
00	00	00	00	00	00	00	00	00	00	00	00	00
00	00	00	00	00	00	00	00	00	00	00	00	00
bases	0	0.06	0.06	0.76	0	0	0	289.275	307.277	23.6291	0	0
containing	0	0.06	0.06	0.76	0	0	0	289.275	333.895	46.0582	0	0
many	0	0.06	0.06	0.76	0	0	0	289.275	382.953	24.0764	0	0
millions	0	0.06	0.06	0.76	0	0	0	289.275	410.019	35.7709	0	0
of	0	0.06	0.06	0.76	0	0	1	289.275	448.779	9.08728	0	0
relational	0	0.06	0.06	0.76	0	0	0	289.275	460.866	41.2037	0	0
facts	0	0.06	0.06	0.76	0	0	0	289.275	505.059	20.4873	0	0
00	00	00	00	00	00	00	00	00	00	00	00	00
00	00	00	00	00	00	00	00	00	00	00	00	00
00	00	00	00	00	00	00	00	00	00	00	00	00
between	0	0.06	0.06	0.76	0	0	0	303.299	307.277	36.3491	0	0
entities.	0	0.06	0.06	0.76	0	0	0	303.299	347.062	34.2437	0	0
However,	0	0.06	0.06	0.76	1	1	0	303.299	386.826	41.5637	0	0
despite	0	0.06	0.06	0.76	0	0	0	303.299	432.012	30.9055	0	0
these	0	0.06	0.06	0.76	0	0	0	303.299	466.364	22.4182	0	0
impres-	0	0.06	0.06	0.76	0	0	0	303.299	492.219	33.3273	0	0
00	00	00	00	00	00	00	00	00	00	00	00	00
00	00	00	00	00	00	00	00	00	00	00	00	00
00	00	00	00	00	00	00	00	00	00	00	00	00
sive	0	0.06	0.06	0.76	0	0	0	317.322	307.277	17.1382	0	0
advances,	0	0.06	0.06	0.76	0	1	0	317.322	327.677	42.4364	0	0
there	0	0.06	0.06	0.76	0	0	0	317.322	373.506	21.8073	0	0
are	0	0.06	0.06	0.76	0	0	0	317.322	398.575	13.32	0	0
still	0	0.06	0.06	0.76	0	0	0	317.322	415.146	16.3746	0	0
major	0	0.06	0.06	0.76	0	0	0	317.322	434.783	25.4509	0	0
limitations	0	0.06	0.06	0.76	0	0	0	317.322	463.495	46.68	0	0
re-	0	0.06	0.06	0.76	0	0	0	317.322	513.437	12.1091	0	0
00	00	00	00	00	00	00	00	00	00	00	00	00
00	00	00	00	00	00	00	00	00	00	00	00	00
00	00	00	00	00	00	00	00	00	00	00	00	00
garding	0	0.06	0.06	0.76	0	0	0	331.346	307.277	33.2728	0	0
precision.	0	0.06	0.06	0.76	0	0	0	331.346	343.637	42.72	0	0
Within	0	0.06	0.06	0.76	1	0	0	331.346	390.797	29.8691	0	0
the	0	0.06	0.06	0.76	0	0	0	331.346	423.753	13.3309	0	0
context	0	0.06	0.06	0.76	0	0	0	331.346	440.172	31.9528	0	0
of	0	0.06	0.06	0.76	0	0	1	331.346	475.201	9.08728	0	0
informa-	0	0.06	0.06	0.76	0	0	0	331.346	487.375	38.1709	0	0
00	00	00	00	00	00	00	00	00	00	00	00	00
00	00	00	00	00	00	00	00	00	00	00	00	00
00	00	00	00	00	00	00	00	00	00	00	00	00
tion	0	0.06	0.06	0.76	0	0	0	345.369	307.277	16.9746	0	0
extraction,	0	0.06	0.06	0.76	0	1	0	345.369	328.473	46.1891	0	0
fact	0	0.06	0.06	0.76	0	0	0	345.369	379.255	16.2436	0	0
extractors	0	0.06	0.06	0.76	0	0	0	345.369	399.721	42.8509	0	0
assign	0	0.06	0.06	0.76	0	0	0	345.369	446.793	27.2728	0	0
conﬁdence	0	0.06	0.06	0.76	0	0	0	345.369	478.288	47.2582	0	0
00	00	00	00	00	00	00	00	00	00	00	00	00
00	00	00	00	00	00	00	00	00	00	00	00	00
00	00	00	00	00	00	00	00	00	00	00	00	00
scores	0	0.06	0.06	0.76	0	0	0	359.393	307.277	27.2618	0	0
to	0	0.06	0.06	0.76	0	0	0	359.393	338.924	8.48728	0	0
extracted	0	0.06	0.06	0.76	0	0	0	359.393	351.786	39.8182	0	0
facts.	0	0.06	0.06	0.76	0	0	0	359.393	395.99	23.2146	0	0
However,	0	0.06	0.06	0.76	1	1	0	359.393	427.55	41.5637	0	0
such	0	0.06	0.06	0.76	0	0	0	359.393	473.903	19.9964	0	0
scores	0	0.06	0.06	0.76	0	0	0	359.393	498.284	27.2618	0	0
00	00	00	00	00	00	00	00	00	00	00	00	00
00	00	00	00	00	00	00	00	00	00	00	00	00
00	00	00	00	00	00	00	00	00	00	00	00	00
are	0	0.06	0.06	0.76	0	0	0	373.416	307.277	13.32	0	0
often	0	0.06	0.06	0.76	0	0	0	373.416	323.532	22.4182	0	0
tied	0	0.06	0.06	0.76	0	0	0	373.416	348.895	16.3637	0	0
to	0	0.06	0.06	0.76	0	0	0	373.416	368.193	8.48728	0	0
the	0	0.06	0.06	0.76	0	0	0	373.416	379.626	13.3309	0	0
extractor’s	0	0.06	0.06	0.76	0	0	0	373.416	395.892	45.8837	0	0
ability	0	0.06	0.06	0.76	0	0	0	373.416	444.721	27.8837	0	0
to	0	0.06	0.06	0.76	0	0	0	373.416	475.539	8.48728	0	0
read	0	0.06	0.06	0.76	0	0	0	373.416	486.965	19.5927	0	0
and	0	0.06	0.06	0.76	0	0	1	373.416	509.792	15.7527	0	0
00	00	00	00	00	00	00	00	00	00	00	00	00
00	00	00	00	00	00	00	00	00	00	00	00	00
00	00	00	00	00	00	00	00	00	00	00	00	00
understand	0	0.06	0.06	0.76	0	0	0	387.44	307.277	48.9819	0	0
natural	0	0.06	0.06	0.76	0	0	0	387.44	360.446	30.2946	0	0
language	0	0.06	0.06	0.76	0	0	0	387.44	394.635	39.3819	0	0
text.	0	0.06	0.06	0.76	0	0	0	387.44	437.912	18.9273	0	0
This	0	0.06	0.06	0.76	1	0	0	387.44	463.712	19.3964	0	0
is	0	0.06	0.06	0.76	0	0	0	387.44	487.002	7.27637	0	0
differ-	0	0.06	0.06	0.76	0	0	0	387.44	498.173	27.3709	0	0
00	00	00	00	00	00	00	00	00	00	00	00	00
00	00	00	00	00	00	00	00	00	00	00	00	00
00	00	00	00	00	00	00	00	00	00	00	00	00
ent	0	0.07	0.07	0.76	0	0	0	401.463	307.277	13.3309	0	0
from	0	0.07	0.07	0.76	0	0	0	401.463	323.204	21.2073	0	0
a	0	0.07	0.07	0.76	0	0	0	401.463	346.997	4.84364	0	0
score	0	0.07	0.07	0.76	0	0	0	401.463	354.437	23.0182	0	0
that	0	0.07	0.07	0.76	0	0	0	401.463	380.052	16.3637	0	0
indicates	0	0.07	0.07	0.76	0	0	0	401.463	399.001	38.7819	0	0
the	0	0.07	0.07	0.76	0	0	0	401.463	440.379	13.3309	0	0
degree	0	0.07	0.07	0.76	0	0	0	401.463	456.306	28.9091	0	0
to	0	0.07	0.07	0.76	0	0	0	401.463	487.801	8.48728	0	0
which	0	0.07	0.07	0.76	0	0	0	401.463	498.884	26.6618	0	0
00	00	00	00	00	00	00	00	00	00	00	00	00
00	00	00	00	00	00	00	00	00	00	00	00	00
00	00	00	00	00	00	00	00	00	00	00	00	00
a	0	0.07	0.07	0.76	0	0	0	415.486	307.277	4.84364	0	0
given	0	0.07	0.07	0.76	0	0	0	415.486	315.862	23.8037	0	0
fact	0	0.07	0.07	0.76	0	0	0	415.486	343.397	16.2436	0	0
candidate	0	0.07	0.07	0.76	0	0	0	415.486	363.383	41.8037	0	0
is	0	0.07	0.07	0.76	0	0	0	415.486	408.917	7.27637	0	0
believable.	0	0.07	0.07	0.76	0	0	0	415.486	423.668	47.3993	0	0
Such	0	0.07	0.07	0.76	1	0	0	415.486	477.482	21.8182	0	0
a	0	0.07	0.07	0.76	0	0	0	415.486	503.031	4.84364	0	0
be-	0	0.07	0.07	0.76	0	0	0	415.486	511.616	13.9309	0	0
00	00	00	00	00	00	00	00	00	00	00	00	00
00	00	00	00	00	00	00	00	00	00	00	00	00
00	00	00	00	00	00	00	00	00	00	00	00	00
lievability	0	0.07	0.07	0.76	0	0	0	429.51	307.277	43.7019	0	0
score	0	0.07	0.07	0.76	0	0	0	429.51	354.972	23.0182	0	0
is	0	0.07	0.07	0.76	0	0	0	429.51	381.983	7.27637	0	0
sometimes	0	0.07	0.07	0.76	0	0	0	429.51	393.252	46.6582	0	0
also	0	0.07	0.07	0.76	0	0	0	429.51	443.903	17.5746	0	0
referred	0	0.07	0.07	0.76	0	0	0	429.51	465.47	34.5164	0	0
to	0	0.07	0.07	0.76	0	0	0	429.51	503.979	8.48728	0	0
as	0	0.07	0.07	0.76	0	0	0	429.51	516.459	9.08728	0	0
00	00	00	00	00	00	00	00	00	00	00	00	00
00	00	00	00	00	00	00	00	00	00	00	00	00
00	00	00	00	00	00	00	00	00	00	00	00	00
a	0	0.07	0.07	0.76	0	0	0	443.533	307.277	4.84364	0	0
credibility	0	0.07	0.07	0.76	0	0	0	443.533	315.797	44.8473	0	0
score	0	0.07	0.07	0.76	0	0	0	443.533	364.332	23.0182	0	0
or	0	0.07	0.07	0.76	0	0	0	443.533	391.026	9.08728	0	0
truthfulness	0	0.07	0.07	0.76	0	0	0	443.533	403.79	51.5128	0	0
score.	0	0.07	0.07	0.76	0	0	0	443.533	458.99	25.7455	0	0
The	0	0.07	0.07	0.76	1	0	1	443.533	490.975	16.9637	0	0
be-	0	0.07	0.07	0.76	0	0	0	443.533	511.615	13.9309	0	0
00	00	00	00	00	00	00	00	00	00	00	00	00
00	00	00	00	00	00	00	00	00	00	00	00	00
00	00	00	00	00	00	00	00	00	00	00	00	00
lievability	0	0.07	0.07	0.76	0	0	0	457.557	307.277	43.7019	0	0
score	0	0.07	0.07	0.76	0	0	0	457.557	353.488	23.0182	0	0
reﬂects	0	0.07	0.07	0.76	0	0	0	457.557	379.015	31.5055	0	0
the	0	0.07	0.07	0.76	0	0	0	457.557	413.03	13.3309	0	0
likelihood	0	0.07	0.07	0.76	0	0	0	457.557	428.87	44.1382	0	0
that	0	0.07	0.07	0.76	0	0	0	457.557	475.517	16.3637	0	0
a	0	0.07	0.07	0.76	0	0	0	457.557	494.39	4.84364	0	0
given	0	0.07	0.07	0.76	0	0	0	457.557	501.743	23.8037	0	0
00	00	00	00	00	00	00	00	00	00	00	00	00
00	00	00	00	00	00	00	00	00	00	00	00	00
00	00	00	00	00	00	00	00	00	00	00	00	00
statement	0	0.07	0.07	0.76	0	0	0	471.58	307.277	41.8146	0	0
is	0	0.07	0.07	0.76	0	0	0	471.58	352.135	7.27637	0	0
true.	0	0.07	0.07	0.76	0	0	0	471.58	362.455	19.6909	0	0
Truth-ﬁnding	0	0.07	0.07	0.76	1	0	0	471.58	386.488	58.4073	0	0
algorithms	0	0.07	0.07	0.76	0	0	0	471.58	447.939	46.6691	0	0
aim	0	0.07	0.07	0.76	0	0	0	471.58	497.652	16.3637	0	0
to	0	0.07	0.07	0.76	0	0	0	471.58	517.059	8.48728	0	0
00	00	00	00	00	00	00	00	00	00	00	00	00
00	00	00	00	00	00	00	00	00	00	00	00	00
00	00	00	00	00	00	00	00	00	00	00	00	00
compute	0	0.07	0.07	0.76	0	0	0	485.604	307.277	37.5709	0	0
this	0	0.07	0.07	0.76	0	0	0	485.604	347.575	15.7636	0	0
score	0	0.07	0.07	0.76	0	0	0	485.604	366.066	23.0182	0	0
for	0	0.07	0.07	0.76	0	0	0	485.604	391.812	12.72	0	0
each	0	0.07	0.07	0.76	0	0	0	485.604	407.259	19.9855	0	0
fact	0	0.07	0.07	0.76	0	0	0	485.604	429.972	16.2436	0	0
candidate.	0	0.07	0.07	0.76	0	0	0	485.604	448.943	44.5309	0	0
00	00	00	00	00	00	00	00	00	00	00	00	00
00	00	00	00	00	00	00	00	00	00	00	00	00
00	00	00	00	00	00	00	00	00	00	00	00	00
Prior	0	0.07	0.07	0.76	1	0	0	499.903	318.186	21.8182	0	0
truth-ﬁnding	0	0.07	0.07	0.76	0	0	0	499.903	342.448	55.1564	0	0
methods	0	0.07	0.07	0.76	0	0	0	499.903	400.037	36.9709	0	0
are	0	0.07	0.07	0.76	0	0	0	499.903	439.452	13.32	0	0
mostly	0	0.07	0.07	0.76	0	0	0	499.903	455.215	29.7055	0	0
based	0	0.07	0.07	0.76	0	0	0	499.903	487.353	24.84	0	0
on	0	0.07	0.07	0.76	0	0	0	499.903	514.637	10.9091	0	0
00	00	00	00	00	00	00	00	00	00	00	00	00
00	00	00	00	00	00	00	00	00	00	00	00	00
00	00	00	00	00	00	00	00	00	00	00	00	00
iterative	0	0.07	0.07	0.76	0	0	0	513.926	307.277	35.3128	0	0
voting,	0	0.07	0.07	0.76	0	1	0	513.926	345.928	30.3928	0	0
where	0	0.07	0.07	0.76	0	0	0	513.926	379.801	26.6509	0	0
votes	0	0.07	0.07	0.76	0	0	0	513.926	409.79	22.8109	0	0
are	0	0.07	0.07	0.76	0	0	0	513.926	435.939	13.32	0	0
propagated	0	0.07	0.07	0.76	0	0	0	513.926	452.586	48.4146	0	0
from	0	0.07	0.07	0.76	0	0	0	513.926	504.339	21.2073	0	0
00	00	00	00	00	00	00	00	00	00	00	00	00
00	00	00	00	00	00	00	00	00	00	00	00	00
00	00	00	00	00	00	00	00	00	00	00	00	00
sources	0	0.07	0.07	0.76	0	0	0	527.95	307.277	32.7164	0	0
to	0	0.07	0.07	0.76	0	0	0	527.95	342.295	8.48728	0	0
fact	0	0.07	0.07	0.76	0	0	0	527.95	353.084	16.2436	0	0
candidates	0	0.07	0.07	0.76	0	0	0	527.95	371.641	46.0473	0	0
and	0	0.07	0.07	0.76	0	0	1	527.95	419.99	15.7527	0	0
then	0	0.07	0.07	0.76	0	0	0	527.95	438.044	18.7855	0	0
back	0	0.07	0.07	0.76	0	0	0	527.95	459.132	20.5964	0	0
to	0	0.07	0.07	0.76	0	0	0	527.95	482.041	8.48728	0	0
sources	0	0.07	0.07	0.76	0	0	0	527.95	492.83	32.7164	0	0
00	00	00	00	00	00	00	00	00	00	00	00	00
00	00	00	00	00	00	00	00	00	00	00	00	00
00	00	00	00	00	00	00	00	00	00	00	00	00
(Yin	0	0.08	0.08	0.76	0	0	0	541.973	307.277	19.3964	0	0
et	0	0.08	0.08	0.76	0	0	0	541.973	331.561	7.87637	0	0
al.,	0	0.08	0.08	0.76	0	1	0	541.973	344.313	13.3309	0	0
2007;	0	0.08	0.08	0.76	0	0	0	541.973	363.066	24.8509	0	0
Galland	0	0.08	0.08	0.76	1	0	0	541.973	393.884	34.5382	0	0
et	0	0.08	0.08	0.76	0	0	0	541.973	433.31	7.87637	0	0
al.,	0	0.08	0.08	0.76	0	1	0	541.973	446.063	13.3309	0	0
2010;	0	0.08	0.08	0.76	0	0	0	541.973	464.815	24.8509	0	0
Paster-	0	0.08	0.08	0.76	1	0	0	541.973	495.634	29.9128	0	2
00	00	00	00	00	00	00	00	00	00	00	00	00
00	00	00	00	00	00	00	00	00	00	00	00	00
00	00	00	00	00	00	00	00	00	00	00	00	00
nack	0	0.08	0.08	0.76	0	0	0	555.997	307.277	20.5964	0	0
and	0	0.08	0.08	0.76	0	0	1	555.997	332.63	15.7527	0	0
Roth,	0	0.08	0.08	0.76	1	1	0	555.997	353.139	23.9455	0	0
2010;	0	0.08	0.08	0.76	0	0	0	555.997	382.343	24.8509	0	0
Li	0	0.08	0.08	0.76	1	0	0	555.997	412.964	9.69819	0	0
et	0	0.08	0.08	0.76	0	0	0	555.997	427.419	7.87637	0	0
al.,	0	0.08	0.08	0.76	0	1	0	555.997	440.052	13.3309	0	0
2011;	0	0.08	0.08	0.76	0	0	0	555.997	458.652	24.8509	0	0
Yin	0	0.08	0.08	0.76	1	0	0	555.997	489.274	15.7636	0	0
and	0	0.08	0.08	0.76	0	0	1	555.997	509.794	15.7527	0	0
00	00	00	00	00	00	00	00	00	00	00	00	00
00	00	00	00	00	00	00	00	00	00	00	00	00
00	00	00	00	00	00	00	00	00	00	00	00	00
Tan,	0	0.08	0.08	0.76	1	1	0	570.02	307.277	18.8182	0	0
2011).	0	0.08	0.08	0.76	0	0	0	570.02	329.979	28.1782	0	0
At	0	0.08	0.08	0.76	1	0	0	570.02	364.31	10.9091	0	0
the	0	0.08	0.08	0.76	0	0	0	570.02	378.863	13.3309	0	0
core	0	0.08	0.08	0.76	0	0	0	570.02	395.848	18.7746	0	0
of	0	0.08	0.08	0.76	0	0	1	570.02	418.266	9.08728	0	0
iterative	0	0.08	0.08	0.76	0	0	0	570.02	431.008	35.3128	0	0
voting	0	0.08	0.08	0.76	0	0	0	570.02	469.975	27.6655	0	0
is	0	0.08	0.08	0.76	0	0	0	570.02	501.284	7.27637	0	0
the	0	0.08	0.08	0.76	0	0	0	570.02	512.215	13.3309	0	0
00	00	00	00	00	00	00	00	00	00	00	00	00
00	00	00	00	00	00	00	00	00	00	00	00	00
00	00	00	00	00	00	00	00	00	00	00	00	00
assumption	0	0.08	0.08	0.76	0	0	0	584.044	307.277	49.7019	0	0
that	0	0.08	0.08	0.76	0	0	0	584.044	361.997	16.3637	0	0
candidates	0	0.08	0.08	0.76	0	0	0	584.044	383.39	46.0473	0	0
mentioned	0	0.08	0.08	0.76	0	0	0	584.044	434.455	46.0582	0	0
by	0	0.08	0.08	0.76	0	0	0	584.044	485.532	10.9091	0	0
many	0	0.08	0.08	0.76	0	0	0	584.044	501.47	24.0764	0	0
00	00	00	00	00	00	00	00	00	00	00	00	00
00	00	00	00	00	00	00	00	00	00	00	00	00
00	00	00	00	00	00	00	00	00	00	00	00	00
sources	0	0.08	0.08	0.76	0	0	0	598.067	307.277	32.7164	0	0
are	0	0.08	0.08	0.76	0	0	0	598.067	343.561	13.32	0	0
more	0	0.08	0.08	0.76	0	0	0	598.067	360.448	22.4182	0	0
likely	0	0.08	0.08	0.76	0	0	0	598.067	386.433	24.7418	0	0
to	0	0.08	0.08	0.76	0	0	0	598.067	414.753	8.48728	0	0
be	0	0.08	0.08	0.76	0	0	0	598.067	426.808	10.2982	0	0
true.	0	0.08	0.08	0.76	0	0	0	598.067	440.673	19.6909	0	0
However,	0	0.08	0.08	0.76	1	1	0	598.067	466.266	41.5637	0	0
ad-	0	0.08	0.08	0.76	0	0	0	598.067	511.615	13.9309	0	0
00	00	00	00	00	00	00	00	00	00	00	00	00
00	00	00	00	00	00	00	00	00	00	00	00	00
00	00	00	00	00	00	00	00	00	00	00	00	00
ditional	0	0.08	0.08	0.76	0	0	0	612.091	307.277	33.3382	0	0
aspects	0	0.08	0.08	0.76	0	0	0	612.091	343.626	31.5055	0	0
of	0	0.08	0.08	0.76	0	0	1	612.091	378.132	9.08728	0	0
a	0	0.08	0.08	0.76	0	0	0	612.091	390.23	4.84364	0	0
source	0	0.08	0.08	0.76	0	0	0	612.091	398.084	28.4728	0	0
inﬂuence	0	0.08	0.08	0.76	0	0	0	612.091	429.568	39.9819	0	0
its	0	0.08	0.08	0.76	0	0	0	612.091	472.561	10.3091	0	0
trustwor-	0	0.08	0.08	0.76	0	0	0	612.091	485.881	39.6655	0	0
00	00	00	00	00	00	00	00	00	00	00	00	00
00	00	00	00	00	00	00	00	00	00	00	00	00
00	00	00	00	00	00	00	00	00	00	00	00	00
thiness,	0	0.08	0.08	0.76	0	1	0	626.114	307.277	33.0328	0	0
besides	0	0.08	0.08	0.76	0	0	0	626.114	343.037	32.1164	0	0
external	0	0.08	0.08	0.76	0	0	0	626.114	377.881	34.9746	0	0
votes.	0	0.08	0.08	0.76	0	0	0	626.114	415.583	25.5382	0	0
